ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/cao_20140904_0767/resource/21cbae2e-d905-4a79-bed8-410ce0c64504,https://www5.cao.go.jp/keizai3/watcher/watcher_menu.html,CC-BY,登録番号,登録番号,,TXT,2014-09-26T14:05:44.901996,2000012010019;code;statistics;コード;地域経済;景気;経済;統計,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/clb_20190516_0011/resource/c0f66727-156d-479e-ad9d-0852ce722cf5,https://www.clb.go.jp/files/topics/3753_ext_05_2.txt,CC-BY,内閣法制局における障害を理由とする差別に関する相談窓口,内閣法制局における障害を理由とする差別の解消の推進に関する対応要領（テキスト）（TXT形式/14KB）,内閣法制局における障害を理由とする差別の解消の推進に関する対応要領（テキスト）（テキスト形式/13.5KB）,TXT,2021-03-26T01:11:12.651946,差別;障害,行財政,内閣法制局
https://www.data.go.jp/data/dataset/meti_20140901_0784/resource/a60431bd-ac72-406c-8073-52b4247657d3,http://www.meti.go.jp/statistics/tyo/kougyo/result-2/h11/kakuho/youti/txt/index.txt,CC-BY,工業統計調査(1999年),確報 用地・用水編 目次,確報 用地・用水編 目次,TXT,2014-09-19T10:31:06.127982,manufacturing;statistics;statistics_survey_result;工業;希望を生み出す強い経済;統計;統計調査結果;製造;製造業,鉱工業,経済産業省
https://www.data.go.jp/data/dataset/mhlw_20140917_0609/resource/3acfadb6-ecbe-4be3-bbd3-851785376e04,http://www.mhlw.go.jp/shingi/2009/04/txt/s0401-2.txt,CC-BY,予防接種全般_予防接種後副反応報告書集計報告書・予防接種後健康状況調査集計報,予防接種後健康状況調査集計報告書平成19年度後期分,予防接種後健康状況調査集計報告書平成19年度後期分,TXT,2014-09-20T22:13:39.801168,security;保健;医療;安全,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_0609/resource/7e451fc7-dd98-44a9-8ccc-fb77bfd727d2,http://www.mhlw.go.jp/shingi/2009/04/txt/s0401-1.txt,CC-BY,予防接種全般_予防接種後副反応報告書集計報告書・予防接種後健康状況調査集計報,予防接種後健康状況調査集計報告書平成19年度前期分,予防接種後健康状況調査集計報告書平成19年度前期分,TXT,2014-09-20T22:13:39.801175,security;保健;医療;安全,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_0609/resource/d915397b-5d90-4482-a869-212c909ee108,http://www.mhlw.go.jp/shingi/2009/01/txt/s0101-2.txt,CC-BY,予防接種全般_予防接種後副反応報告書集計報告書・予防接種後健康状況調査集計報,予防接種後健康状況調査集計報告書平成18年度後期分,予防接種後健康状況調査集計報告書平成18年度後期分,TXT,2014-09-20T22:13:39.801188,security;保健;医療;安全,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_0609/resource/ef4b85f2-adf2-4aca-8ac8-95f8e5e4273c,http://www.mhlw.go.jp/shingi/2009/01/txt/s0101-1.txt,CC-BY,予防接種全般_予防接種後副反応報告書集計報告書・予防接種後健康状況調査集計報,予防接種後健康状況調査集計報告書平成18年度前期分,予防接種後健康状況調査集計報告書平成18年度前期分,TXT,2014-09-20T22:13:39.801194,security;保健;医療;安全,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_0609/resource/741debf8-31b8-448a-a6ee-7d2651238c6c,http://www.mhlw.go.jp/shingi/2008/07/txt/s0701-1.txt,CC-BY,予防接種全般_予防接種後副反応報告書集計報告書・予防接種後健康状況調査集計報,予防接種後健康状況調査集計報告書平成１７年度後期分,予防接種後健康状況調査集計報告書平成17年度後期分,TXT,2014-09-20T22:13:39.801213,security;保健;医療;安全,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_0609/resource/2d25ea37-8b3d-4f71-83a7-a1df4825e902,http://www.mhlw.go.jp/shingi/2008/05/txt/s0501-1.txt,CC-BY,予防接種全般_予防接種後副反応報告書集計報告書・予防接種後健康状況調査集計報,予防接種後健康状況調査集計報告書平成１７年度前期分,予防接種後健康状況調査集計報告書平成17年度前期分,TXT,2014-09-20T22:13:39.801220,security;保健;医療;安全,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_0609/resource/13d34008-0f62-4614-bc91-7fd33b69786d,http://www.mhlw.go.jp/shingi/2007/11/txt/s1107-1.txt,CC-BY,予防接種全般_予防接種後副反応報告書集計報告書・予防接種後健康状況調査集計報,予防接種後健康状況調査集計報告書平成１６年度後期分,予防接種後健康状況調査集計報告書平成16年度後期分,TXT,2014-09-20T22:13:39.801226,security;保健;医療;安全,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_1061/resource/d63dd993-e6bd-44f6-b214-44c630126cb3,http://www.mhlw.go.jp/bunya/shougaihoken/hojoken/txt/leaf_1207a.txt,CC-BY,障害者福祉_身体障害者補助犬,3 身体障害者補助犬に関する情報_(5)身体障害者補助犬リーフレット_ア　ほじょ犬もっと知ってBOOK_テキストデータ（リーフレットの内容をテキストで確認できます）,,TXT,2014-09-20T22:19:41.676893,organization and institution;social_mobility and welfare;社会的流動性と福祉;組織_制度の概要;補助犬,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_1061/resource/5aa3c0bc-1b76-4294-8540-2982d517e9b6,http://www.mhlw.go.jp/bunya/shougaihoken/hojoken/txt/manual_140205.txt,CC-BY,障害者福祉_身体障害者補助犬,3 身体障害者補助犬に関する情報_(5)身体障害者補助犬リーフレット_イ　医療機関向け　ほじょ犬もっと知ってBOOK_テキストデータ（リーフレットの内容をテキストで確認できます）,,TXT,2014-09-20T22:19:41.676906,organization and institution;social_mobility and welfare;社会的流動性と福祉;組織_制度の概要;補助犬,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_1061/resource/41bec96e-a466-4956-b9f1-94366b688b27,http://www.mhlw.go.jp/bunya/shougaihoken/hojoken/txt/manual_130702.txt,CC-BY,障害者福祉_身体障害者補助犬,3 身体障害者補助犬に関する情報_(6)身体障害者補助犬ユーザーの受け入れを円滑にするために～医療機関に考慮していただきたいこと～_[テキスト:25KB],,TXT,2014-09-20T22:19:41.676918,organization and institution;social_mobility and welfare;社会的流動性と福祉;組織_制度の概要;補助犬,社会保障・衛生,厚生労働省
