ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/3fed3bc5-1e44-4266-a975-17abe0ed4c45,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-1-1.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－１－１図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-09-20T20:25:37.243496,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/ee040302-4fc3-401a-b2a7-3fa7b48e5e62,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-1-2.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－１－２図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-09-20T20:25:37.243504,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/ce1a6656-a511-4cc6-ba72-466124272c4b,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-2.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－２－４図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-12-05T18:37:50.821726,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/1d2937c7-e86e-4b9f-9e4c-2b67157b2a0d,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-2.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－２－５図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-09-20T20:25:37.243517,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/814d8383-13f8-4187-a7b5-dbcafdc23871,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-3.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－３－１図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-12-05T18:37:50.821753,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/b385eef1-3347-4426-ad46-798aa1f386c7,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-3.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－３－９図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-09-20T20:25:37.243530,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/39bfcc17-e60e-4406-8c1b-53a0987d68b0,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-4.gif,CC-BY,経済の回顧（要旨）_平成11年,付図１－４－１,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-12-05T18:37:50.821760,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/549674a7-ba32-4b7e-8f0b-61525a262802,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-4.gif,CC-BY,経済の回顧（要旨）_平成11年,付図１－４－６,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-09-20T20:25:37.243543,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/2cba132f-9b3b-446b-acb8-96096ec934ef,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-5-1.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－５－１図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-09-20T20:25:37.243549,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/decbdc44-393e-474a-b3ef-2060e38aa5f7,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-5-7.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－５－７図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-09-20T20:25:37.243556,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/c95af0b5-42e4-4cb6-a7ef-f2ca416847d9,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-6.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－６－１図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-12-05T18:37:50.821766,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/e65aacc8-48b8-41e5-8921-bb8c7b158ecb,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-6.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－６－３図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-12-05T18:37:50.821772,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/92a159e0-5495-47e9-be95-29a9e31a10af,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-6.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－６－７図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-09-20T20:25:37.243575,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/7f66e501-b227-40ee-8855-0464bc029c68,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-7.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－７－７図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-12-05T18:37:50.821778,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/8a8dc6b2-294e-4ddb-a0a0-64d93837c49c,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-7.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－８－５図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-09-20T20:25:37.243589,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
https://www.data.go.jp/data/dataset/cao_20140904_0104/resource/1ba0fbe0-c961-42f9-862b-d5c528ab75f1,https://www5.cao.go.jp/99/f/19991227kaiko/kaiko1-9.gif,CC-BY,経済の回顧（要旨）_平成11年,第１－９－１図,旧経済企画庁において、経済白書公表後の日本経済の現状を明らかにすることを目的としてとりまとめている文章の概要,GIF,2014-12-05T18:37:50.821784,2000012010019;white_paper and annual_report;白書_年次報告;経済,企業・家計・経済,内閣府
