ckanurl,url,licence,title,res_title,description,format,created,tags,groups,organization
https://www.data.go.jp/data/dataset/env_20140904_0722/resource/893c4ef2-df19-4b8d-9e33-0d1b4b4e4724,http://www.env.go.jp/kanbo/chotatsu/notice/no060621004.jtd,CC-BY,環境省調達関係通知等_委託費関係,委託契約書式集 [一太郎 253KB],,jtd,2014-09-19T11:20:46.236874,budgets and final_accounts and procurement;予算_決算_調達関連情報,行財政,環境省
https://www.data.go.jp/data/dataset/mhlw_20140917_0888/resource/35452d94-9786-4fcc-84d5-3f0e33b7c3fa,http://www.mhlw.go.jp/seisakunitsuite/bunya/hokabunya/kenkyujigyou/dl/kokkohojokin.jtd,CC-BY,研究費の取扱いについて,様式例1、2 [JTD形式：43KB],,jtd,2014-09-26T14:42:33.566833,budgets and final_accounts and procurement;laws and regulations and notices;science and research;scientific_research and professional_and_technical_services;予算_決算_調達関連情報;学術研究_専門_技術サービス業;所管の法令_告示_通達等;科学と研究,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_0888/resource/e3fc0828-0be8-4e92-8a83-09c5c35967e0,http://www.mhlw.go.jp/seisakunitsuite/bunya/hokabunya/kenkyujigyou/dl/tenpu1.jtd,CC-BY,研究費の取扱いについて,別添1[JTD形式：41KB],,jtd,2014-09-26T14:42:33.566901,budgets and final_accounts and procurement;laws and regulations and notices;science and research;scientific_research and professional_and_technical_services;予算_決算_調達関連情報;学術研究_専門_技術サービス業;所管の法令_告示_通達等;科学と研究,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_0888/resource/8c190f57-feac-4182-8eb9-aaa5cdc9e6bd,http://www.mhlw.go.jp/seisakunitsuite/bunya/hokabunya/kenkyujigyou/dl/jimuininyousikirei.jtd,CC-BY,研究費の取扱いについて,事務委任様式例[JTD形式：51KB],,jtd,2014-09-26T14:42:33.566908,budgets and final_accounts and procurement;laws and regulations and notices;science and research;scientific_research and professional_and_technical_services;予算_決算_調達関連情報;学術研究_専門_技術サービス業;所管の法令_告示_通達等;科学と研究,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mhlw_20140917_0897/resource/7714c95a-821b-4d99-8ebe-f2b744ce1c7e,http://www.mhlw.go.jp/general/seido/kousei/i-kenkyu/seibutu/dl/betu.jtd,CC-BY,研究に関する指針について_3 遺伝子治療等臨床研究に関する指針,「遺伝子組換え生物等の使用等の規制による生物の多様性の確保に関する法律」に基づく第一種使用規程承認申請手続等について_一太郎 [JTD形式：69KB],,jtd,2014-09-26T14:42:51.019241,laws and regulations and notices;science and research;scientific_research and professional_and_technical_services;学術研究_専門_技術サービス業;所管の法令_告示_通達等;科学と研究,社会保障・衛生,厚生労働省
https://www.data.go.jp/data/dataset/mlit_20140919_3015/resource/cd6d5810-b3fa-4e98-a076-9e007c282d8b,https://www.gsi.go.jp/common/000213362.jtd,政府標準利用規約（第 2.0 版）,基準点（電子基準点、三角点、水準点）「基準点成果等閲覧サービス」_測量成果・測量記録の謄抄本交付について,測量成果・測量記録の謄抄本交付申請書_一太郎,測量成果・測量記録の謄抄本交付申請書（一太郎形式ファイル）,jtd,2017-09-06T12:04:36.456049,geospatial;land;maps;国土;地図;地理空間;基準点,国土・気象,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_3015/resource/0c393abd-4dee-4e51-bdd1-ee811d45ac1e,https://www.gsi.go.jp/common/000189366.jtd,政府標準利用規約（第 2.0 版）,基準点（電子基準点、三角点、水準点）「基準点成果等閲覧サービス」_測量成果・測量記録の謄抄本交付について,謄本交付用別紙_一太郎,測量成果・測量記録の謄抄本交付申請書別紙（一太郎形式ファイル）,jtd,2017-09-06T12:04:36.456092,geospatial;land;maps;国土;地図;地理空間;基準点,国土・気象,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_3017/resource/ee4f306d-efbb-4164-8c58-9ec9ba104216,http://www.gsi.go.jp/common/000136417.jtd,政府標準利用規約（第 2.0 版）,基準点（電子基準点、三角点、水準点）「基準点成果等閲覧サービス」_測量成果・測量記録の謄抄本交付について,測量成果・測量記録の謄抄本交付申請書_一太郎,測量成果・測量記録の謄抄本交付申請書（一太郎形式ファイル）,jtd,2014-09-21T00:14:17.845112,geospatial;land;maps;国土;地図;地理空間;基準点,国土・気象,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_3017/resource/b00dfdac-e8a7-4b7b-845d-c32d99617ee8,http://www.gsi.go.jp/common/000136420.jtd,政府標準利用規約（第 2.0 版）,基準点（電子基準点、三角点、水準点）「基準点成果等閲覧サービス」_測量成果・測量記録の謄抄本交付について,謄本交付用別紙_一太郎,測量成果・測量記録の謄抄本交付申請書別紙（一太郎形式ファイル）,jtd,2014-09-21T00:14:17.845157,geospatial;land;maps;国土;地図;地理空間;基準点,国土・気象,国土交通省
https://www.data.go.jp/data/dataset/mlit_20140919_3020/resource/c2aa4d43-4fd6-4f73-a502-fc9d19806edf,https://www.gsi.go.jp/common/000213356.jtd,政府標準利用規約（第 2.0 版）,地図・空中写真閲覧サービス_旧版地図の謄抄本交付について,謄抄本交付申請書_一太郎,旧版地図の謄抄本交付申請書（一太郎形式ファイル）,jtd,2015-07-17T20:11:01.179935,geospatial;land;maps;国土;地図;地理空間;旧版地図,国土・気象,国土交通省
